,address,balance,current_balance,perc_remains,ens
262,0xfc372ff6927cb396d9cf29803500110da632bc52,2000.0,0.0,0.0,
263,0x4fa554ab955c249217386a4d3263bbf72895434e,19.982,0.00095,0.00475427885096587,
264,0x2a59e47ea5d8f0e7c028a3e8e093a49c1b50b9a3,2000.0,0.0,0.0,
265,0x5e32c72191b8392c55f510d8e3326e3a60501d62,44000.0,2.11e-07,4.795454545454545e-10,
266,0x1dfaee077212f1beaf0e6f2f1840537ae154ad86,1000.0,0.0,0.0,
267,0x7eaba035e2af3793fd74674b102540cf190addb9,1273.0,0.007795,0.0006123330714846818,
268,0xd62edb96fce2969aaf6c545e967cf1c0bc805205,85.705,85.705,100.0,
269,0x220dc68df019b6b0ccbffb784b5a5ab4b15d4060,3940.0,0.0,0.0,
270,0x45bb829652d8bfb58b8527f0ecb621c29e212ec3,2000.0,2000.0,100.0,
271,0x79b120eb8806732321288f675a27a9225f1cd2eb,2464.9999999999995,0.000797002763598,3.2332769314320495e-05,
272,0x740af1eefd3365d78ba7b12cb1a673e06a077246,19700.0,0.577324626553444,0.0029305818606773807,
273,0x0f042c9c2fb18766f836bb59f735f27dc329fe3c,10000.0,10000.0,100.0,
274,0x6dda5f788a6c688ddf921fa3852eb6d6c6c62966,40.0,0.0,0.0,
275,0x96ad579bbfa8db8ebec9d286a72e4661eed8e356,1070.75,0.073815,0.006893766051832829,
